latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,3600,Europe/Berlin,CET

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunshine_duration (s),wind_speed_10m_max (km/h)
2014-02-23,9.7,-1.9,3.5,32966.97,16.9
2014-02-24,10.6,-0.9,4.3,33272.35,18.9
2014-02-25,11.8,1.2,5.8,33551.73,15.0
2014-02-26,11.6,0.5,5.6,21549.96,9.6
2014-02-27,11.6,0.1,5.7,32605.06,8.3
2014-02-28,9.0,0.6,4.4,33560.66,12.8
2014-03-01,10.2,-2.4,3.7,31257.49,12.4
2014-03-02,9.7,1.2,5.0,31705.25,12.2
2014-03-03,9.6,2.2,5.8,34228.66,21.2
2014-03-04,11.2,4.6,7.3,30611.74,13.2
2014-03-05,10.1,2.4,5.8,32449.80,9.9
2014-03-06,7.1,4.1,5.6,383.00,6.8
2014-03-07,9.1,1.9,5.5,30775.66,10.6
2014-03-08,10.9,2.0,5.8,36497.28,10.6
2014-03-09,14.9,0.9,7.0,36926.85,14.5
2014-03-10,14.6,1.0,7.0,37246.42,11.7
2014-03-11,13.0,1.6,6.6,37572.88,15.6
2014-03-12,12.2,-1.0,5.4,37827.74,9.4
2014-03-13,14.3,0.2,6.9,38019.61,10.5
2014-03-14,12.2,-1.1,5.8,38080.91,18.0
2014-03-15,10.2,6.2,8.0,29840.96,40.6
2014-03-16,11.1,5.9,8.6,1330.45,37.2
2014-03-17,11.4,8.1,9.4,8712.70,32.4
2014-03-18,12.4,7.2,9.5,9653.24,24.0
2014-03-19,11.3,6.5,9.1,12614.42,26.0
2014-03-20,17.6,7.3,12.3,38988.68,25.0
2014-03-21,19.6,8.4,13.7,37710.41,27.6
2014-03-22,13.9,5.5,8.8,15357.25,15.5
2014-03-23,9.9,5.0,7.5,12235.89,13.4
2014-03-24,8.9,2.4,5.3,15230.75,11.3
2014-03-25,8.6,1.3,4.3,26543.97,13.6
2014-03-26,10.5,-0.1,5.5,40821.73,16.5
2014-03-27,11.7,1.8,6.6,39978.66,15.5
2014-03-28,12.7,3.3,7.9,4648.72,15.1
2014-03-29,16.3,2.9,9.6,41707.52,9.5
2014-03-30,17.6,3.2,10.5,42067.81,10.1
2014-03-31,16.4,3.2,10.4,42207.33,10.8
2014-04-01,13.3,3.9,8.3,39123.88,14.2
2014-04-02,17.0,4.4,10.6,42486.24,15.8
2014-04-03,19.9,7.5,12.9,42625.40,16.1
2014-04-04,14.8,5.7,10.1,42764.19,19.1
2014-04-05,14.8,6.7,10.4,35583.41,15.6
2014-04-06,16.6,7.0,12.0,34496.70,10.3
2014-04-07,19.4,10.1,14.7,37386.36,13.1
2014-04-08,17.3,8.0,13.3,40217.55,26.6
2014-04-09,12.4,5.3,8.4,39600.00,29.3
2014-04-10,9.7,6.5,7.9,3915.79,20.4
2014-04-11,12.0,4.5,8.6,19362.62,11.4
2014-04-12,14.5,5.2,9.9,31300.06,7.6
2014-04-13,14.1,8.0,10.9,42938.62,23.2
2014-04-14,10.5,5.5,8.0,33106.07,31.1
2014-04-15,10.5,4.2,6.8,41255.87,25.3
2014-04-16,11.9,2.3,7.2,44470.16,13.6
2014-04-17,13.1,1.4,8.0,36843.79,16.9
2014-04-18,11.1,5.1,8.3,35834.50,14.8
2014-04-19,19.1,2.7,11.6,46333.24,19.5
2014-04-20,18.3,11.0,14.8,44408.47,21.7
2014-04-21,17.4,9.8,13.5,45858.10,19.4
2014-04-22,19.5,9.1,14.1,38485.49,12.3
2014-04-23,19.5,9.5,14.3,36529.53,11.0
2014-04-24,18.0,9.3,13.7,22003.98,10.3
2014-04-25,20.9,10.7,15.6,47851.16,17.5
2014-04-26,19.7,9.5,15.0,47911.08,16.2
2014-04-27,18.3,10.1,14.3,41502.96,18.8
2014-04-28,18.9,10.7,14.6,44325.48,15.7
2014-04-29,20.4,8.3,14.7,43803.19,11.2
2014-04-30,20.3,8.8,15.0,49358.97,10.3
2014-05-01,18.5,9.3,14.0,45719.20,18.3
2014-05-02,8.6,4.3,6.1,1930.55,18.8
2014-05-03,12.9,2.2,8.0,42148.09,12.6
2014-05-04,10.3,4.3,7.7,17075.62,18.0
2014-05-05,12.7,4.9,9.1,19283.68,8.8
2014-05-06,19.1,4.9,12.7,32511.36,19.0
2014-05-07,17.2,10.4,14.2,38020.98,23.0
2014-05-08,16.8,9.2,13.0,46315.80,18.3
2014-05-09,17.7,11.1,14.0,35786.74,21.9
2014-05-10,16.6,9.3,12.7,29724.69,25.7
2014-05-11,16.0,10.6,12.8,50400.00,28.4
2014-05-12,14.3,9.0,11.2,28502.15,27.1
2014-05-13,14.6,8.4,11.3,50400.00,16.6
2014-05-14,13.0,6.9,10.1,50400.00,20.5
2014-05-15,14.9,7.4,10.9,42069.60,21.3
2014-05-16,16.9,6.2,12.0,46127.35,23.0
2014-05-17,18.7,8.4,13.1,40247.09,23.4
2014-05-18,13.7,9.2,11.2,7562.82,15.9
2014-05-19,18.2,8.4,13.3,35401.93,11.4
2014-05-20,24.9,10.5,18.5,50978.22,9.2
2014-05-21,26.4,11.5,20.1,50732.76,12.7
2014-05-22,27.8,16.1,22.1,51616.95,18.5
2014-05-23,24.8,16.3,20.3,38465.48,19.3
2014-05-24,20.6,14.4,17.2,31148.57,10.0
2014-05-25,22.1,12.1,17.8,51009.13,10.0
2014-05-26,23.2,13.0,18.8,49811.72,19.1
2014-05-27,20.6,13.4,17.0,18176.89,21.7
2014-05-28,12.8,9.3,11.2,0.00,21.6
2014-05-29,13.1,8.3,10.7,19353.20,18.1
2014-05-30,18.2,6.2,13.2,52407.95,15.2
2014-05-31,19.1,8.6,14.3,52753.79,15.8
2014-06-01,18.1,9.5,14.0,53325.79,12.4
2014-06-02,18.2,9.0,14.2,30265.50,14.0
2014-06-03,19.0,9.9,14.9,35874.70,8.7
2014-06-04,20.6,12.9,17.0,45414.15,12.8
2014-06-05,19.6,12.1,15.6,31934.82,20.0
2014-06-06,22.9,9.8,17.2,54420.74,9.9
2014-06-07,27.4,12.0,20.6,53876.99,8.7
2014-06-08,31.8,15.9,24.7,53165.00,11.1
2014-06-09,29.3,16.8,23.8,53948.59,14.9
2014-06-10,30.7,19.3,24.7,54637.79,15.3
2014-06-11,27.5,19.4,22.6,31160.56,17.9
2014-06-12,21.5,15.8,18.8,53872.64,19.1
2014-06-13,17.7,13.4,15.6,26932.77,22.3
2014-06-14,18.8,12.4,15.4,49614.96,16.7
2014-06-15,19.8,11.7,16.1,46386.84,8.7
2014-06-16,19.4,11.9,16.2,45825.15,13.9
2014-06-17,21.2,13.7,17.4,51578.18,10.9
2014-06-18,22.6,11.9,17.6,53790.91,16.6
2014-06-19,17.2,13.6,15.5,4015.04,24.6
2014-06-20,17.7,13.3,15.2,28893.62,23.5
2014-06-21,16.5,12.1,14.4,38262.36,22.4
2014-06-22,19.1,12.1,15.5,54323.21,24.0
2014-06-23,17.6,11.7,14.4,20260.20,20.7
2014-06-24,17.9,10.7,14.5,45382.12,15.2
2014-06-25,14.4,10.9,12.6,0.00,14.0
2014-06-26,19.5,8.7,15.1,54765.16,10.1
2014-06-27,21.9,10.7,17.4,48852.16,10.6
2014-06-28,22.9,14.1,18.4,33177.76,12.5
2014-06-29,19.2,14.3,16.8,7718.72,21.7
2014-06-30,19.3,12.8,15.7,38193.03,17.7
2014-07-01,18.9,11.4,15.4,51694.71,15.4
2014-07-02,19.8,9.4,15.5,53208.36,17.2
2014-07-03,23.6,10.0,17.9,54498.58,14.6
2014-07-04,29.4,12.1,21.9,54600.56,12.6
2014-07-05,28.2,17.3,22.4,38140.49,13.5
2014-07-06,28.7,17.3,23.8,53718.64,10.5
2014-07-07,26.9,20.0,23.5,50800.35,15.9
2014-07-08,28.8,18.4,22.0,20813.39,16.3
2014-07-09,24.8,18.0,21.1,25999.35,22.3
2014-07-10,25.8,16.5,21.3,53114.20,19.6
2014-07-11,24.6,16.2,20.0,53632.69,19.8
2014-07-12,20.8,14.2,17.1,50617.05,15.5
2014-07-13,22.0,11.9,17.1,41743.87,14.8
2014-07-14,23.2,15.2,19.3,39144.37,16.1
2014-07-15,24.5,16.3,20.6,50793.42,13.5
2014-07-16,24.5,16.3,20.9,51201.78,9.2
2014-07-17,25.6,15.5,21.4,52980.48,8.7
2014-07-18,28.4,15.2,22.6,52918.41,10.9
2014-07-19,30.3,16.6,24.4,52852.98,14.6
2014-07-20,32.1,18.2,26.0,50557.14,14.4
2014-07-21,28.6,21.1,24.5,44927.71,19.9
2014-07-22,27.5,18.8,23.5,51961.32,19.6
2014-07-23,26.5,18.4,22.8,51787.19,21.8
2014-07-24,23.8,17.5,19.7,11527.51,15.9
2014-07-25,23.9,17.3,19.7,31723.95,16.7
2014-07-26,27.2,16.3,22.0,45905.34,11.0
2014-07-27,29.2,18.2,24.0,40895.53,7.6
2014-07-28,26.5,18.6,22.9,30751.34,11.4
2014-07-29,27.2,19.9,23.1,40960.05,13.0
2014-07-30,24.4,19.1,21.3,33970.28,17.0
2014-07-31,23.5,16.3,20.4,50873.37,14.5
2014-08-01,25.2,15.4,21.2,43677.50,13.0
2014-08-02,27.7,17.5,22.6,50055.55,15.0
2014-08-03,26.4,19.1,22.7,45153.57,13.6
2014-08-04,23.2,18.5,20.9,27066.74,11.0
2014-08-05,23.3,15.8,19.8,45635.34,13.1
2014-08-06,23.8,15.3,19.8,49782.39,9.0
2014-08-07,24.7,14.7,19.6,45721.35,9.2
2014-08-08,24.3,14.6,20.0,49603.82,9.6
2014-08-09,26.4,17.1,21.4,49514.13,20.9
2014-08-10,27.4,14.7,21.8,44655.44,17.1
2014-08-11,22.9,16.2,20.4,43744.12,19.2
2014-08-12,21.7,13.1,17.8,49244.37,19.3
2014-08-13,24.3,13.3,18.8,40085.34,14.4
2014-08-14,21.2,14.6,18.1,48774.07,18.3
2014-08-15,20.1,14.1,16.8,38116.61,11.6
2014-08-16,19.8,13.2,16.0,46390.08,18.6
2014-08-17,20.9,13.7,17.0,41166.88,23.7
2014-08-18,19.5,14.6,17.0,41595.39,27.8
2014-08-19,20.1,13.0,15.6,42346.43,19.4
2014-08-20,17.4,10.4,13.9,34620.02,26.2
2014-08-21,18.6,8.4,13.9,46847.12,12.8
2014-08-22,20.0,8.9,15.2,42885.54,17.1
2014-08-23,18.7,12.4,15.3,43763.82,15.8
2014-08-24,17.5,10.7,14.0,45554.35,19.6
2014-08-25,17.6,10.2,14.1,43514.95,17.7
2014-08-26,17.3,11.5,14.1,19741.66,7.0
2014-08-27,19.9,8.3,14.6,42342.98,14.8
2014-08-28,22.2,9.3,15.9,45053.00,9.1
2014-08-29,19.6,11.7,15.9,10780.42,12.0
2014-08-30,22.0,12.4,17.0,37361.87,14.1
2014-08-31,17.9,13.3,15.8,13489.48,9.8
2014-09-01,18.2,12.9,15.3,0.00,13.4
2014-09-02,19.0,13.4,15.9,10769.46,17.0
2014-09-03,20.7,13.2,16.4,34086.76,18.5
2014-09-04,22.5,12.9,17.7,38198.97,18.5
2014-09-05,24.5,13.7,19.0,43200.00,14.5
2014-09-06,25.6,14.1,19.8,43200.00,12.3
2014-09-07,25.0,15.5,19.8,39990.24,11.5
2014-09-08,22.3,14.7,18.3,43094.54,10.6
2014-09-09,19.4,12.2,16.1,30049.52,16.9
2014-09-10,17.9,11.7,15.1,33347.18,18.4
2014-09-11,19.1,10.8,14.7,37014.70,18.5
2014-09-12,20.2,14.5,17.0,26.01,27.1
2014-09-13,21.2,16.0,18.0,0.00,14.8
2014-09-14,19.6,15.9,17.6,456.94,14.7
2014-09-15,24.5,15.7,19.7,40151.08,15.5
2014-09-16,23.6,14.8,19.1,41502.95,17.0
2014-09-17,23.2,14.0,18.4,41260.69,15.7
2014-09-18,23.5,14.2,18.5,40041.21,16.8
2014-09-19,21.6,12.9,17.0,39664.84,9.7
2014-09-20,21.4,12.3,16.7,34177.56,6.8
2014-09-21,18.4,13.7,16.2,9862.81,18.0
2014-09-22,14.4,10.4,12.4,36427.05,26.8
2014-09-23,14.7,9.8,11.9,37215.59,19.5
2014-09-24,15.6,10.2,12.4,16121.09,16.4
2014-09-25,16.3,10.2,13.2,23766.92,21.0
2014-09-26,17.0,12.8,14.7,111.02,16.9
2014-09-27,16.3,9.2,13.8,34257.82,13.0
2014-09-28,20.0,7.9,13.6,37030.84,8.2
2014-09-29,22.3,9.7,16.0,34525.01,8.5
2014-09-30,19.7,14.0,16.3,24153.59,12.0
2014-10-01,18.9,12.6,15.4,23894.83,7.3
2014-10-02,19.4,11.2,15.1,36000.00,7.9
2014-10-03,18.5,11.4,14.3,36034.45,10.0
2014-10-04,17.6,9.6,13.3,36199.29,16.9
2014-10-05,17.0,9.2,13.5,26518.75,13.7
2014-10-06,17.6,11.1,14.3,35667.93,18.7
2014-10-07,18.5,12.3,14.8,9292.91,24.8
2014-10-08,19.0,11.8,15.5,20332.67,21.0
2014-10-09,21.2,15.0,17.9,19733.88,17.9
2014-10-10,19.3,13.0,16.1,34058.37,12.8
2014-10-11,16.6,13.3,14.7,106.77,10.8
2014-10-12,16.5,10.7,13.3,27928.54,12.6
2014-10-13,20.5,12.0,16.0,25483.72,16.6
2014-10-14,16.8,11.0,14.3,837.50,10.5
2014-10-15,17.4,10.2,13.0,27136.13,11.8
2014-10-16,14.3,8.9,11.7,2925.01,11.2
2014-10-17,16.4,10.6,13.2,21866.00,15.7
2014-10-18,17.5,10.8,13.7,2143.79,14.1
2014-10-19,21.0,11.6,16.2,33129.66,22.0
2014-10-20,16.4,12.0,14.5,29252.94,27.7
2014-10-21,14.5,11.1,12.4,15434.59,15.5
2014-10-22,11.4,8.0,9.7,0.00,26.7
2014-10-23,11.9,9.7,11.0,0.00,13.2
2014-10-24,10.5,7.2,9.3,7969.18,14.5
2014-10-25,12.3,5.0,8.7,13396.47,15.0
2014-10-26,13.6,8.7,11.3,10797.31,12.7
2014-10-27,15.0,8.2,11.0,28979.91,12.3
2014-10-28,11.7,4.0,7.5,30574.40,13.2
2014-10-29,10.1,3.6,6.4,30409.69,13.1
2014-10-30,9.4,6.3,8.2,0.00,6.6
2014-10-31,14.1,8.3,10.8,950.74,10.0
2014-11-01,16.5,7.7,11.4,29257.36,8.2
2014-11-02,16.5,7.7,11.6,29316.43,13.5
2014-11-03,16.9,11.0,13.3,26588.23,20.9
2014-11-04,14.8,8.5,11.1,20369.13,20.5
2014-11-05,12.8,7.5,10.1,13408.83,11.0
2014-11-06,10.7,7.7,9.4,5800.70,14.5
2014-11-07,10.6,6.8,8.5,27032.08,12.1
2014-11-08,12.3,5.4,8.6,23403.34,12.7
2014-11-09,9.0,4.4,7.0,5846.71,18.7
2014-11-10,10.6,5.4,7.9,16326.12,11.3
2014-11-11,11.6,3.8,8.5,4965.67,16.1
2014-11-12,14.5,8.9,11.4,20475.40,14.8
2014-11-13,12.3,9.9,11.0,0.00,5.5
2014-11-14,12.5,8.4,10.2,22380.57,20.5
2014-11-15,12.5,8.6,10.6,267.90,20.4
2014-11-16,11.7,7.4,10.3,0.00,18.7
2014-11-17,11.1,2.9,7.4,23204.55,14.1
2014-11-18,8.6,5.3,7.2,0.00,19.6
2014-11-19,5.2,4.2,4.7,0.00,15.0
2014-11-20,5.5,4.0,5.0,0.00,9.2
2014-11-21,7.1,4.4,5.4,12655.43,6.8
2014-11-22,6.4,4.0,5.1,6991.05,16.2
2014-11-23,8.3,3.0,5.1,24146.67,18.2
2014-11-24,9.1,4.4,6.6,5453.04,18.7
2014-11-25,5.8,0.5,4.1,8960.70,11.6
2014-11-26,5.8,3.4,4.5,0.00,15.5
2014-11-27,4.9,0.7,2.9,20562.74,20.9
2014-11-28,2.5,0.3,1.4,2419.44,22.0
2014-11-29,0.6,-2.3,-0.9,22538.41,22.1
2014-11-30,0.2,-2.6,-1.6,19695.69,21.1
2014-12-01,-1.0,-4.1,-2.7,23103.23,23.5
2014-12-02,-0.9,-4.8,-3.3,23142.28,16.6
2014-12-03,-0.1,-2.4,-1.2,0.00,10.7
2014-12-04,4.4,-0.7,1.7,8955.59,17.5
2014-12-05,3.3,1.5,2.2,0.00,13.4
2014-12-06,4.5,1.6,3.1,1242.41,8.8
2014-12-07,3.6,1.1,2.3,0.00,17.1
2014-12-08,4.6,-0.8,2.6,21741.72,18.7
2014-12-09,2.8,-2.1,0.2,19768.11,13.6
2014-12-10,3.4,-0.4,1.5,0.00,25.9
2014-12-11,4.8,1.3,2.9,1505.23,24.6
2014-12-12,9.5,2.3,5.9,0.00,32.1
2014-12-13,7.6,3.9,5.3,0.00,22.1
2014-12-14,5.1,0.9,3.2,3137.52,10.8
2014-12-15,6.2,2.9,4.2,14823.10,18.2
2014-12-16,6.0,3.2,4.5,3695.88,17.4
2014-12-17,4.1,0.6,2.8,1836.45,18.1
2014-12-18,11.2,4.6,8.6,0.00,26.9
2014-12-19,11.4,5.8,10.0,0.00,28.2
2014-12-20,6.6,3.7,5.0,969.00,31.7
2014-12-21,6.7,3.9,5.2,15434.31,28.2
2014-12-22,10.4,6.6,9.0,0.00,36.0
2014-12-23,10.8,9.6,10.1,0.00,31.8
2014-12-24,10.4,5.1,8.6,0.00,28.4
2014-12-25,5.7,1.3,4.4,11219.83,32.0
2014-12-26,1.0,-2.6,-0.5,19590.94,17.6
2014-12-27,-1.9,-4.8,-3.0,15645.77,19.8
2014-12-28,-1.6,-7.0,-4.4,21816.95,16.9
2014-12-29,-1.8,-6.0,-3.9,16022.77,13.3
2014-12-30,0.8,-5.4,-2.3,1943.94,12.4
2014-12-31,4.0,0.8,2.3,0.00,13.7
2015-01-01,4.4,0.9,2.7,20348.68,19.6
2015-01-02,7.5,1.6,4.7,1502.08,30.5
2015-01-03,5.1,2.9,3.8,0.00,30.3
2015-01-04,4.2,1.3,2.9,22159.45,25.4
2015-01-05,3.7,1.1,2.8,0.00,26.2
2015-01-06,2.6,-0.5,1.1,0.00,19.4
2015-01-07,4.7,-0.1,2.1,0.00,18.6
2015-01-08,6.4,0.8,3.2,0.00,25.0
2015-01-09,8.1,4.3,6.0,0.00,41.8
2015-01-10,11.6,5.0,8.5,0.00,38.8
2015-01-11,4.8,2.3,3.5,16266.30,33.2
2015-01-12,7.2,2.0,4.9,0.00,28.2
2015-01-13,11.2,7.4,9.2,9592.22,27.3
2015-01-14,8.4,3.0,5.9,17374.69,26.4
2015-01-15,9.0,0.1,4.5,0.00,26.3
2015-01-16,9.3,5.0,7.4,18939.12,25.0
2015-01-17,4.8,-1.9,3.1,277.36,17.3
2015-01-18,3.0,-2.9,-0.8,24473.39,12.2
2015-01-19,2.9,-3.6,-0.5,16564.00,12.3
2015-01-20,2.4,-0.5,0.7,819.57,12.9
2015-01-21,1.4,-1.3,0.0,7076.48,9.0
2015-01-22,0.9,-1.3,-0.2,1193.43,16.3
2015-01-23,1.7,-1.3,0.1,0.00,13.3
2015-01-24,0.5,-1.4,-0.6,773.94,14.3
2015-01-25,3.4,-1.5,0.9,15565.40,15.6
2015-01-26,4.3,0.2,1.7,4796.95,18.9
2015-01-27,4.5,0.3,2.8,12537.47,24.7
2015-01-28,4.7,-1.2,2.4,5166.81,27.7
2015-01-29,3.1,0.2,1.6,20323.70,26.1
2015-01-30,2.9,-1.0,0.8,0.00,17.1
2015-01-31,1.0,-0.8,-0.1,3271.49,18.8
2015-02-01,1.8,-0.5,0.6,0.00,16.9
2015-02-02,2.8,-1.4,0.5,27248.50,21.0
2015-02-03,1.1,-3.1,-0.7,0.00,14.4
2015-02-04,0.2,-4.8,-2.2,9485.28,12.2
2015-02-05,-0.4,-6.6,-2.6,8992.02,13.4
2015-02-06,-0.9,-4.2,-2.5,25773.59,12.9
2015-02-07,2.9,-8.2,-1.6,12984.37,26.1
2015-02-08,2.4,-1.3,0.5,29635.84,27.5
2015-02-09,5.4,-0.7,3.3,0.00,23.2
2015-02-10,5.3,3.4,4.1,0.00,16.6
2015-02-11,4.4,2.5,3.3,0.00,9.4
2015-02-12,6.1,-2.5,1.5,30618.54,8.7
2015-02-13,4.5,-3.4,-0.3,30869.85,10.0
2015-02-14,4.9,-3.8,-0.4,31122.91,10.1
2015-02-15,6.7,-3.2,1.0,31337.71,19.5
2015-02-16,4.7,-1.2,0.9,26643.30,23.3
2015-02-17,5.8,-2.1,1.1,31595.31,16.3
2015-02-18,5.8,0.4,2.1,25422.95,13.6
2015-02-19,6.2,-0.8,1.7,31833.34,15.0
2015-02-20,8.1,-2.4,2.1,30550.30,18.9
2015-02-21,10.0,0.3,4.8,23158.76,28.1
2015-02-22,5.2,-0.7,2.0,16308.48,12.5
2015-02-23,4.7,0.0,1.9,1419.26,21.8
2015-02-24,8.3,-0.6,3.1,33018.48,18.4
2015-02-25,7.4,-2.4,2.2,32852.27,10.7
2015-02-26,7.6,-2.9,1.7,33848.95,12.8
2015-02-27,8.4,-2.1,2.3,34064.29,11.5
2015-02-28,4.3,-0.1,2.5,10289.72,14.6
2015-03-01,6.8,-0.2,3.2,6913.29,22.0
2015-03-02,7.1,2.3,4.5,30858.09,29.0
2015-03-03,7.4,1.9,4.2,31210.81,28.6
2015-03-04,6.6,1.1,3.5,34746.63,23.8
2015-03-05,6.2,0.1,3.3,29638.56,19.3
2015-03-06,7.6,-1.2,3.9,17848.32,15.2
2015-03-07,11.0,0.7,6.1,32617.76,18.6
2015-03-08,14.7,2.9,8.7,36104.98,13.7
2015-03-09,11.9,5.0,8.0,36150.64,14.0
2015-03-10,11.1,2.1,7.2,17833.59,15.8
2015-03-11,7.5,0.5,4.3,9252.79,18.4
2015-03-12,4.9,0.6,2.7,8048.61,13.8
2015-03-13,5.9,-0.3,3.0,26757.91,12.2
2015-03-14,6.8,2.6,4.5,4275.18,15.3
2015-03-15,8.4,3.8,6.0,21609.12,22.5
2015-03-16,13.2,4.6,8.8,36572.71,29.3
2015-03-17,15.6,5.8,10.3,38432.72,20.9
2015-03-18,11.2,3.6,7.2,38727.01,20.0
2015-03-19,11.0,0.2,5.2,38927.55,12.6
2015-03-20,11.0,1.3,5.3,39231.43,9.4
2015-03-21,6.1,-1.0,2.6,15363.77,23.1
2015-03-22,4.6,-2.5,0.9,40034.35,22.8
2015-03-23,9.1,-2.1,3.2,40198.15,11.7
2015-03-24,12.6,-1.1,5.9,29510.26,9.5
2015-03-25,15.2,2.1,8.9,40504.05,15.6
2015-03-26,9.5,6.1,8.3,1813.25,15.8
2015-03-27,10.3,4.6,6.9,28545.10,16.9
2015-03-28,9.4,4.5,6.6,32863.30,16.3
2015-03-29,11.9,5.8,8.9,2450.91,27.2
2015-03-30,9.3,4.2,6.4,38145.79,36.7
2015-03-31,10.1,1.3,5.5,27895.30,46.0
2015-04-01,7.7,2.3,4.4,35785.10,34.0
2015-04-02,7.4,0.8,3.5,36892.17,24.0
2015-04-03,8.7,0.3,4.2,40477.62,22.1
2015-04-04,8.8,-2.5,3.2,42261.74,14.0
2015-04-05,9.5,-2.9,3.3,43069.05,16.2
2015-04-06,8.3,-0.8,3.6,39867.35,19.5
2015-04-07,11.4,-2.2,5.5,39244.41,24.5
2015-04-08,10.7,5.6,7.9,932.13,17.9
2015-04-09,13.2,4.0,8.9,24305.01,10.7
2015-04-10,18.2,3.2,11.6,43624.34,8.2
2015-04-11,19.8,5.5,13.0,42788.61,19.6
2015-04-12,13.4,6.2,9.9,40894.99,27.8
2015-04-13,10.9,6.1,9.1,38109.53,32.3
2015-04-14,13.4,2.3,8.7,25948.39,17.7
2015-04-15,20.4,7.4,14.0,44893.66,24.2
2015-04-16,13.2,5.9,10.1,42779.57,18.5
2015-04-17,10.7,2.7,6.9,39744.60,17.9
2015-04-18,10.8,1.3,6.3,44836.09,16.6
2015-04-19,13.5,1.5,8.1,26410.33,11.2
2015-04-20,16.2,3.1,9.5,44940.75,19.4
2015-04-21,17.9,3.4,11.1,47378.70,24.0
2015-04-22,11.8,4.7,8.7,17624.42,14.3
2015-04-23,16.8,2.0,10.0,47820.99,13.3
2015-04-24,19.0,4.0,12.1,46902.38,15.0
2015-04-25,21.0,6.7,14.5,33268.83,17.6
2015-04-26,17.4,8.6,13.5,44110.81,11.2
2015-04-27,15.2,7.1,10.5,18330.51,20.6
2015-04-28,9.9,4.5,7.5,128.25,16.7
2015-04-29,13.4,2.5,8.6,47904.79,18.6
2015-04-30,16.3,7.0,11.3,44238.55,15.6
2015-05-01,13.6,6.4,9.8,49502.87,16.9
2015-05-02,13.4,3.4,9.2,49239.83,13.4
2015-05-03,18.6,4.1,12.6,32838.37,17.1
2015-05-04,20.4,12.9,16.5,48989.94,19.8
2015-05-05,23.5,13.3,18.3,28424.96,19.5
2015-05-06,19.0,10.5,15.7,42063.51,16.3
2015-05-07,16.6,9.5,13.1,49940.99,24.6
2015-05-08,18.1,6.6,13.1,49230.65,13.6
2015-05-09,21.3,11.2,15.0,31633.01,14.3
2015-05-10,13.6,8.1,11.3,22045.80,27.9
2015-05-11,19.6,4.5,13.5,45589.50,14.7
2015-05-12,26.1,11.4,17.7,32787.03,27.6
2015-05-13,16.6,8.5,13.0,50400.00,27.5
2015-05-14,13.2,7.2,10.5,16240.96,17.5
2015-05-15,15.3,6.8,11.1,44199.10,12.4
2015-05-16,14.4,4.8,10.8,24946.22,20.2
2015-05-17,14.6,7.5,11.2,49754.23,25.2
2015-05-18,19.3,6.3,12.9,34385.09,11.5
2015-05-19,18.1,10.2,14.3,43771.69,20.2
2015-05-20,17.0,9.2,13.2,21538.53,11.3
2015-05-21,16.5,6.4,11.9,51357.45,12.1
2015-05-22,18.4,6.7,13.6,34938.89,9.4
2015-05-23,18.9,10.7,14.9,47132.86,16.7
2015-05-24,19.0,7.7,13.8,52179.98,8.4
2015-05-25,20.3,10.2,15.4,43292.67,14.0
2015-05-26,15.8,10.3,13.2,48058.39,16.9
2015-05-27,14.4,8.1,11.7,27358.54,20.0
2015-05-28,19.3,7.7,13.8,36745.31,23.8
2015-05-29,18.4,8.8,14.2,37585.06,11.3
2015-05-30,16.9,10.2,13.6,46408.00,24.1
2015-05-31,20.6,7.1,14.4,52474.70,18.9
2015-06-01,16.4,9.8,14.2,0.00,18.3
2015-06-02,23.1,8.2,16.8,44628.67,26.5
2015-06-03,21.3,12.5,18.3,43976.56,25.9
2015-06-04,20.1,8.1,15.2,54280.03,13.5
2015-06-05,27.0,11.3,19.7,54346.03,16.3
2015-06-06,28.3,16.6,22.5,52249.40,19.2
2015-06-07,22.2,15.4,18.5,47179.64,14.8
2015-06-08,19.8,12.2,16.1,41691.32,15.4
2015-06-09,18.1,10.6,15.0,39634.09,13.2
2015-06-10,19.6,12.2,16.5,26056.24,10.0
2015-06-11,22.7,10.0,17.3,54821.28,8.0
2015-06-12,25.7,12.7,19.8,50168.09,10.8
2015-06-13,30.1,13.7,22.0,40169.37,14.2
2015-06-14,21.4,15.6,18.7,51465.63,19.1
2015-06-15,18.6,12.3,15.2,53867.29,15.8
2015-06-16,14.6,8.1,12.3,17109.14,13.8
2015-06-17,20.3,7.8,15.0,46747.82,14.2
2015-06-18,20.7,13.0,16.0,30454.32,19.0
2015-06-19,17.6,11.2,14.4,52821.24,21.7
2015-06-20,17.4,10.6,13.8,46659.14,15.2
2015-06-21,18.0,9.7,14.2,26066.26,17.2
2015-06-22,18.8,12.1,14.4,21880.83,17.0
2015-06-23,16.8,11.0,13.1,24110.25,17.3
2015-06-24,16.1,11.1,13.6,2271.90,19.6
2015-06-25,21.4,12.3,17.0,51155.33,12.8
2015-06-26,21.8,12.7,17.6,31287.19,7.3
2015-06-27,22.9,15.0,18.6,31179.31,13.7
2015-06-28,21.6,14.0,17.4,35172.22,17.2
2015-06-29,23.6,14.7,19.6,46845.54,10.1
2015-06-30,23.9,15.8,19.9,53486.46,12.1
